Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results,src_port,dst_port,protocol,src_private,dst_private,credit_income_ratio,annuity_income_ratio,goods_income_ratio,followers_log,followers_neg
183.79.248.124-10.42.0.211-443-40429-6,100134,34,1090,Revolving loans,F,202500.0,180000.0,9000.0,180000.0,Commercial associate,Married,0,0,443,40429,6,False,True,0.8888844993358057,0.044444224966790284,0.8888844993358057,6.994849985833071,0
10.42.0.211-52.84.136.193-58208-443-6,100135,31,3000,Cash loans,M,135000.0,391194.0,26271.0,319500.0,Commercial associate,Married,0,0,58208,443,6,True,False,2.8977118688009718,0.19459855852919608,2.3666491359323265,8.006700845440367,0
10.42.0.42-98.137.201.232-43784-443-6,100136,27,2045,Cash loans,M,157500.0,1571931.0,49356.0,1435500.0,State servant,Married,0,0,43784,443,6,True,False,9.98045091777195,0.31336943892419733,9.114227846172405,7.6236419465115715,0
203.205.151.47-10.42.0.151-80-38354-6,100137,30,3294,Cash loans,F,225000.0,891072.0,45625.5,720000.0,Pensioner,Married,0,0,80,38354,6,False,True,3.960302398656006,0.20277909875956107,3.1999857778409875,8.100161446936607,0
10.42.0.151-121.12.98.64-33799-80-6,100138,27,3480,Cash loans,M,135000.0,824823.0,29223.0,688500.0,Pensioner,Married,0,0,33799,80,6,True,False,6.109754742557462,0.2164650632217539,5.0999622225020556,8.15507488781144,0
10.42.0.211-104.69.158.16-50404-443-6,100139,36,2856,Cash loans,F,157500.0,302341.5,24016.5,261000.0,Working,Married,1,1,50404,443,6,True,False,1.919616383388042,0.152484746128596,1.6571323356677101,7.957527402230773,0
199.59.148.73-10.42.0.151-443-46743-6,100140,35,600,Revolving loans,F,157500.0,675000.0,33750.0,675000.0,Commercial associate,Married,1,1,443,46743,6,False,True,4.2856870750026985,0.2142843537501349,4.2856870750026985,6.398594934535208,0
10.42.0.211-10.42.0.1-32495-53-17,100142,34,2340,Cash loans,M,360000.0,579195.0,27994.5,468000.0,State servant,Civil marriage,0,0,32495,53,17,True,True,1.6088705309151918,0.07776228399365558,1.2999963888989197,7.75833346749091,0
10.42.0.42-54.230.38.132-57122-443-6,100143,37,2340,Revolving loans,M,162000.0,270000.0,13500.0,270000.0,State servant,Married,1,1,57122,443,6,True,False,1.6666563786643291,0.08333281893321647,1.6666563786643291,7.75833346749091,0
10.42.0.211-10.42.0.1-39375-53-17,100144,27,2340,Cash loans,F,112500.0,535500.0,30028.5,535500.0,Working,Separated,0,0,39375,53,17,True,True,4.759957689264985,0.26691762739886754,4.759957689264985,7.75833346749091,0
172.217.12.170-10.42.0.151-443-36071-6,100145,47,2340,Cash loans,F,202500.0,260725.5,16789.5,198000.0,Working,Separated,1,1,443,36071,6,False,True,1.2875269751754312,0.08291070167554729,0.9777729492693863,7.75833346749091,0
10.42.0.151-10.42.0.1-20479-53-17,100146,28,1940,Cash loans,M,117000.0,327024.0,12456.0,270000.0,Pensioner,Married,1,1,20479,53,17,True,True,2.7950530337347543,0.10646062854163639,2.3076725839950085,7.57095858316901,0
10.42.0.42-64.71.142.125-54720-443-6,100147,40,1940,Cash loans,F,135000.0,518562.0,22099.5,463500.0,Working,Married,0,0,54720,443,6,True,False,3.8411715468774306,0.16369878741638952,3.4333079014229524,7.57095858316901,0
10.42.0.42-64.71.142.124-57153-80-6,100148,30,2210,Cash loans,F,247500.0,755190.0,36459.0,675000.0,Commercial associate,Married,0,0,57153,80,6,True,False,3.0512603989478833,0.1473084957232496,2.727261708033503,7.701200180857446,0
203.205.158.63-10.42.0.211-80-51833-6,100149,38,1370,Cash loans,M,171000.0,539590.5,26374.5,445500.0,Working,Married,0,0,80,51833,6,False,True,3.1554815468915387,0.15423594014070094,2.605247922526769,7.223295679562314,0
172.217.10.78-10.42.0.151-443-38588-6,100151,30,4530,Cash loans,M,135000.0,182016.0,11772.0,144000.0,Commercial associate,Single / not married,1,1,443,38588,6,False,True,1.3482566795801512,0.08719935407885868,1.066658765490626,8.418697944667139,0
172.217.10.10-10.42.0.151-443-56757-6,100152,28,600,Cash loans,F,157500.0,254412.0,9720.0,166500.0,Working,Married,1,1,443,56757,6,False,True,1.6153040298156838,0.06171389388003886,1.0571361451673322,6.398594934535208,0
172.217.11.46-10.42.0.151-443-58290-6,100153,28,1210,Cash loans,M,202500.0,1107981.0,32526.0,967500.0,Working,Married,0,0,443,58290,6,False,True,5.471484091436586,0.1606214290299801,4.7777541839299555,7.099201743553092,0
172.217.10.131-10.42.0.151-443-54171-6,100154,35,1540,Revolving loans,M,144000.0,180000.0,9000.0,180000.0,Working,Married,0,0,443,54171,6,False,True,1.2499913195047256,0.06249956597523628,1.2499913195047256,7.340186835320115,0
10.42.0.151-10.42.0.1-60174-53-17,100155,32,1090,Cash loans,M,157500.0,675000.0,21906.0,675000.0,Working,Married,0,0,60174,53,17,True,True,4.2856870750026985,0.1390848312074209,4.2856870750026985,6.994849985833071,0
10.42.0.211-104.192.110.245-33455-80-6,100156,36,1517,Cash loans,F,157500.0,945000.0,39127.5,945000.0,Commercial associate,Married,0,0,33455,80,6,True,False,5.999961905003778,0.2484269941143231,5.999961905003778,7.325148957955575,0
172.217.10.142-10.42.0.151-443-38828-6,100157,24,2900,Cash loans,M,180000.0,1755000.0,61132.5,1755000.0,Working,Married,0,0,443,38828,6,False,True,9.749945833634257,0.33962311320492666,9.749945833634257,7.972810784121404,0
10.42.0.211-113.108.216.233-57459-80-6,100158,27,1090,Cash loans,M,180000.0,590337.0,27486.0,477000.0,Commercial associate,Married,0,0,57459,80,6,True,False,3.2796317798234456,0.1526991516713796,2.6499852778595674,6.994849985833071,0
157.56.52.23-10.42.0.42-40033-57785-6,100159,34,2288,Cash loans,F,225000.0,1515415.5,41800.5,1354500.0,Commercial associate,Married,0,0,40033,57785,6,False,True,6.735150065999707,0.18577917431478083,6.019973244563357,7.735870319952567,0
10.42.0.1-10.42.0.42-53-40823-17,100160,31,600,Cash loans,M,292500.0,675000.0,36747.0,675000.0,Working,Married,1,1,53,40823,17,True,True,2.3076844181729292,0.12563033972533427,2.3076844181729292,6.398594934535208,0
172.217.11.8-10.42.0.151-443-41145-6,100161,30,600,Cash loans,F,90000.0,370629.0,13972.5,306000.0,Commercial associate,Married,1,1,443,41145,6,False,True,4.118054243841735,0.15524827501916647,3.3999622226419706,6.398594934535208,0
10.42.0.211-23.208.168.108-60793-443-6,100162,30,1640,Cash loans,F,112500.0,547344.0,18216.0,472500.0,Pensioner,Single / not married,1,1,60793,443,6,True,False,4.8652367534510805,0.16191856072390468,4.199962666998515,7.403061091090091,0
172.217.10.46-10.42.0.151-443-35399-6,100163,31,1270,Cash loans,F,130500.0,550489.5,19773.0,454500.0,Working,Separated,0,0,443,35399,6,False,True,4.218278020858078,0.15151608033654915,3.4827319330886355,7.147559271189454,0
172.217.12.131-10.42.0.151-443-34211-6,100164,30,1640,Cash loans,F,450000.0,407434.5,43362.0,387000.0,Commercial associate,Civil marriage,0,0,443,34211,6,False,True,0.905407987982249,0.09635978586714251,0.8599980888931358,7.403061091090091,0
239.255.255.250-10.42.0.1-1900-35615-17,100165,28,250,Cash loans,F,175500.0,1293502.5,35568.0,1129500.0,Pensioner,Married,0,0,1900,35615,17,False,True,7.370342619130375,0.2026655118774252,6.435860764326129,5.5254529391317835,0
172.217.12.163-10.42.0.151-443-60319-6,100166,28,250,Cash loans,F,58500.0,152820.0,15241.5,135000.0,Working,Married,1,1,443,60319,6,False,True,2.6122630382386625,0.2605340079656758,2.3076528606348607,5.5254529391317835,0
10.42.0.151-10.42.0.1-35115-53-17,100167,29,50,Cash loans,F,180000.0,427500.0,46170.0,427500.0,Commercial associate,Civil marriage,0,0,35115,53,17,True,True,2.3749868056288577,0.2564985750079166,2.3749868056288577,3.9318256327243257,0
10.42.0.211-10.42.0.1-5268-53-17,100173,46,250,Cash loans,F,117000.0,781920.0,26725.5,675000.0,Working,Single / not married,1,1,5268,53,17,True,True,6.683019803249545,0.2284211246057726,5.7691814599875215,5.5254529391317835,0
172.217.10.46-10.42.0.151-443-36662-6,100174,31,1910,Revolving loans,F,180000.0,225000.0,11250.0,225000.0,Working,Married,0,0,443,36662,6,False,True,1.2499930555941356,0.06249965277970678,1.2499930555941356,7.555381944240273,0
10.42.0.211-23.21.51.186-53657-443-6,100175,28,5201,Cash loans,F,202500.0,1251072.0,45067.5,1080000.0,Working,Civil marriage,0,0,53657,443,6,True,False,6.1781028241835845,0.22255445652120237,5.3333069960148345,8.556798446008596,0
10.42.0.1-10.42.0.42-53-3110-17,100176,31,12187,Cash loans,F,135000.0,1078200.0,31653.0,900000.0,Working,Married,1,1,53,3110,17,True,True,7.986607506611062,0.23446492988940823,6.666617284316413,9.408207140105599,0
172.217.11.2-10.42.0.151-443-38793-6,100177,37,1590,Cash loans,M,112500.0,312682.5,33309.0,297000.0,Working,Civil marriage,0,0,443,38793,6,False,True,2.7793752944418273,0.29607736820117153,2.639976533541924,7.372118028337787,0
180.149.138.210-10.42.0.42-80-46920-6,100178,34,1294,Cash loans,F,119250.0,679500.0,28917.0,679500.0,Working,Separated,1,1,80,46920,6,False,True,5.698065425027882,0.24248853259092168,5.698065425027882,7.166265974133638,0
172.217.11.35-10.42.0.151-443-46160-6,100179,25,3132,Cash loans,F,202500.0,675000.0,53329.5,675000.0,Commercial associate,Married,0,0,443,46160,6,False,True,3.3333168725092714,0.26335425504071586,3.3333168725092714,8.049746290952191,0
140.205.62.20-10.42.0.42-443-54679-6,100180,40,1340,Cash loans,F,315000.0,1288350.0,37800.0,1125000.0,Commercial associate,Married,1,1,443,54679,6,False,True,4.089987015914235,0.11999961904882842,3.5714172335960837,7.201170883281678,0
10.42.0.211-52.84.29.154-52852-443-6,100181,43,4788,Cash loans,F,157500.0,245619.0,12667.5,166500.0,Working,Single / not married,0,0,52852,443,6,True,False,1.559475812851982,0.08042806077421731,1.0571361451673322,8.47407690034261,0
10.42.0.211-31.13.71.36-38075-443-6,100182,36,3110,Revolving loans,F,112500.0,135000.0,6750.0,135000.0,Working,Separated,0,0,38075,443,6,True,False,1.1999893334281473,0.05999946667140737,1.1999893334281473,8.042699496897637,0
10.42.0.211-10.42.0.1-40877-53-17,100183,29,720,Cash loans,F,103500.0,239850.0,23494.5,225000.0,Pensioner,Separated,0,0,40877,53,17,True,True,2.3173689143100065,0.2269978067844755,2.173892039690438,6.580639137284949,0
10.42.0.211-104.193.88.109-52193-80-6,100185,35,1100,Cash loans,M,58500.0,187704.0,10903.5,148500.0,Pensioner,Married,0,0,52193,80,6,True,False,3.2085605374267105,0.18638142937727561,2.538418146698347,7.00397413672268,0
10.42.0.151-10.42.0.1-55783-53-17,100186,34,2586,Cash loans,F,117000.0,269550.0,13095.0,225000.0,Pensioner,Single / not married,0,0,55783,53,17,True,True,2.3038264630216836,0.11192212032375792,1.9230604866625072,7.8582541821860294,0
10.42.0.211-123.125.29.138-51217-80-6,100188,32,1820,Cash loans,F,225000.0,1325475.0,56290.5,1125000.0,Working,Married,0,0,51217,80,6,True,False,5.890973817894142,0.2501788880938307,4.999977777876543,7.507141079727608,0
10.42.0.1-10.42.0.42-53-10025-17,100189,27,1397,Cash loans,F,135000.0,263844.0,14440.5,189000.0,Working,Separated,0,0,53,10025,17,True,True,1.9543855230701994,0.10696587432685684,1.3999896297064467,7.242797922793756,0
172.217.12.206-10.42.0.151-443-54164-6,100190,29,0,Cash loans,M,162000.0,263686.5,24781.5,238500.0,Commercial associate,Married,0,0,443,54164,6,False,True,1.627684397009895,0.15297127795507434,1.4722131344868241,0.0,0
10.42.0.211-104.88.106.21-37650-80-6,100191,34,1370,Cash loans,F,112500.0,544491.0,17563.5,454500.0,Working,Separated,1,1,37650,80,6,True,False,4.839876978871299,0.15611861227900198,4.039964089208096,7.223295679562314,0
10.42.0.211-10.42.0.1-36278-53-17,100192,37,1235,Cash loans,F,111915.0,225000.0,21037.5,225000.0,Commercial associate,Single / not married,0,0,36278,53,17,True,True,2.010436398727617,0.1879758032810322,2.010436398727617,7.119635638017636,0
172.217.12.142-10.42.0.42-443-56977-6,100193,33,1090,Cash loans,F,225000.0,296280.0,15124.5,225000.0,Commercial associate,Separated,0,0,443,56977,6,False,True,1.3167941475815663,0.06721970124577224,0.9999955555753085,6.994849985833071,0
10.42.0.151-10.42.0.1-22877-53-17,100194,33,5180,Revolving loans,F,157500.0,315000.0,15750.0,315000.0,Working,Civil marriage,0,0,22877,53,17,True,True,1.999987301667926,0.0999993650833963,1.999987301667926,8.552753366814787,0
10.42.0.151-104.244.42.65-40442-443-6,100195,39,1280,Cash loans,M,90000.0,336150.0,9373.5,202500.0,Commercial associate,Single / not married,0,0,40442,443,6,True,False,3.734958500461106,0.10414884279063566,2.2499750002777748,7.155396301896734,0
10.42.0.211-77.234.44.41-37566-80-6,100196,34,1430,Cash loans,F,164250.0,755190.0,32125.5,675000.0,Working,Married,0,0,37566,80,6,True,False,4.597780226604404,0.19558785030228126,4.109564020919203,7.266128779556451,0
10.42.0.211-104.192.110.245-33715-80-6,100197,32,1240,Cash loans,F,157500.0,497520.0,28692.0,450000.0,Working,Married,0,0,33715,80,6,True,False,3.1588370867486555,0.18217027193478136,2.8571247166684657,7.123672785204607,0
172.217.12.206-10.42.0.151-443-46815-6,100198,34,450,Cash loans,M,135000.0,531000.0,32616.0,531000.0,Working,Married,0,0,443,46815,6,False,True,3.933304197746683,0.24159821038362678,3.933304197746683,6.111467339502679,0
172.217.3.106-10.42.0.211-443-40854-6,100199,29,-2056,Cash loans,F,112500.0,269550.0,18891.0,225000.0,Working,Married,0,0,443,40854,6,False,True,2.395978702411534,0.1679185073910454,1.9999822223802455,0.0,1
10.42.0.211-10.42.0.1-55547-53-17,100200,28,2272,Cash loans,F,216000.0,450000.0,27193.5,450000.0,Working,Widow,1,1,55547,53,17,True,True,2.083323688316258,0.12589525048495145,2.083323688316258,7.728855823852543,0
172.217.3.109-10.42.0.151-443-38761-6,100201,28,2370,Cash loans,F,180000.0,675000.0,36747.0,675000.0,Commercial associate,Single / not married,0,0,443,38761,6,False,True,3.7499791667824067,0.20414886583963424,3.7499791667824067,7.771067086065406,0
10.42.0.211-104.209.188.76-35758-443-6,100202,35,7082,Cash loans,F,67500.0,127350.0,6597.0,112500.0,Pensioner,Single / not married,1,1,35758,443,6,True,False,1.8866387164634597,0.09773188545354884,1.6666419756744344,8.865452825753623,0
192.229.163.180-10.42.0.211-443-41139-6,100203,40,1115,Cash loans,F,54000.0,119925.0,11097.0,112500.0,Pensioner,Widow,1,1,443,41139,6,False,True,2.220792207551712,0.20549619451491638,2.0832947538008555,7.017506142941256,0
10.42.0.211-123.125.115.164-42498-443-6,100204,27,9105,Cash loans,F,81000.0,532494.0,30699.0,454500.0,Pensioner,Married,1,1,42498,443,6,True,False,6.573918840508142,0.3789953210454192,5.611041838989642,9.116688815894728,0
10.42.0.211-10.42.0.1-34350-53-17,100205,26,1551,Cash loans,F,63000.0,808650.0,26217.0,675000.0,Working,Married,0,0,34350,53,17,True,True,12.835510547451628,0.4161362518055269,10.714115648957954,7.347299700743164,0
172.217.12.170-10.42.0.42-443-43189-6,100206,43,4359,Cash loans,M,157500.0,318528.0,25294.5,252000.0,Commercial associate,Married,0,0,443,43189,6,False,True,2.0223871594466067,0.16059898032393446,1.5999898413343407,8.38022733634308,0
10.42.0.151-10.42.0.1-27682-53-17,100207,23,2095,Cash loans,F,157500.0,700830.0,22738.5,585000.0,Working,Civil marriage,1,1,27682,53,17,True,True,4.449686033739468,0.14437051193325756,3.714262131669005,7.647786045440933,0
10.42.0.211-52.84.134.149-53788-443-6,100208,29,2375,Cash loans,M,180000.0,888840.0,29016.0,675000.0,Commercial associate,Civil marriage,0,0,53788,443,6,True,False,4.937972566819073,0.16119910444941973,3.7499791667824067,7.773173680482536,0
10.42.0.211-104.119.40.238-60340-443-6,100209,43,693,Revolving loans,M,180000.0,540000.0,27000.0,540000.0,Commercial associate,Married,1,1,60340,443,6,True,False,2.9999833334259254,0.14999916667129626,2.9999833334259254,6.542471960506805,0
10.42.0.211-69.147.82.60-38004-443-6,100210,27,1654,Cash loans,F,202500.0,771493.5,25627.5,666000.0,Working,Separated,0,0,38004,443,6,True,False,3.8098256304907134,0.12655493059293535,3.2888726475424814,7.411556287811163,0
172.217.3.35-10.42.0.211-443-52566-6,100211,26,250,Cash loans,M,225000.0,746280.0,49873.5,675000.0,Commercial associate,Married,0,0,443,52566,6,False,True,3.3167852587321836,0.2216590148488229,2.999986666725926,5.5254529391317835,0
10.42.0.1-10.42.0.42-53-15972-17,100213,31,250,Cash loans,F,49500.0,278460.0,19930.5,225000.0,Working,Married,0,0,53,15972,17,True,True,5.6253409022039955,0.40262822973273266,4.545362719945052,5.5254529391317835,0
10.42.0.42-104.192.110.245-36022-80-6,100214,40,1190,Cash loans,F,202500.0,436032.0,28516.5,360000.0,Commercial associate,Civil marriage,1,1,36022,80,6,True,False,2.153233811191056,0.14082152680727503,1.7777689986716114,7.0825485693553,0
220.243.235.201-10.42.0.42-80-45827-6,100215,39,1540,Cash loans,F,90000.0,227520.0,8172.0,180000.0,Pensioner,Civil marriage,1,1,80,45827,6,False,True,2.527971911423206,0.09079899112232086,1.9999777780246886,7.340186835320115,0
10.42.0.1-10.42.0.42-53-31950-17,100216,30,1250,Cash loans,F,90000.0,67500.0,6705.0,67500.0,Working,Married,0,0,53,31950,17,True,True,0.7499916667592582,0.07449917223141965,0.7499916667592582,7.1316985104669115,0
151.101.21.140-10.42.0.211-443-56713-6,100217,47,3100,Cash loans,F,180000.0,254700.0,25321.5,225000.0,Working,Separated,0,0,443,56713,6,False,True,1.4149921389325615,0.14067421847656403,1.2499930555941356,8.03947991910045,0
172.217.10.142-10.42.0.211-443-34889-6,100218,34,600,Cash loans,M,337500.0,876078.0,49050.0,765000.0,Commercial associate,Single / not married,0,0,443,34889,6,False,True,2.5957789754697025,0.14533290271732527,2.2666599506371834,6.398594934535208,0
10.42.0.211-52.84.6.107-50535-443-6,100219,33,1782,Cash loans,M,315000.0,2250000.0,83515.5,2250000.0,Commercial associate,Married,1,1,50535,443,6,True,False,7.142834467192167,0.2651277297532389,7.142834467192167,7.48605261786314,0
222.73.28.96-10.42.0.211-80-48020-6,100220,41,1782,Cash loans,F,225000.0,1040985.0,30568.5,909000.0,Commercial associate,Single / not married,0,0,80,48020,6,False,True,4.626579437424723,0.13585939618046142,4.039982044524247,7.48605261786314,0
183.79.250.251-10.42.0.211-443-47402-6,100221,29,2589,Cash loans,F,225000.0,684054.0,77494.5,630000.0,Commercial associate,Widow,1,1,443,47402,6,False,True,3.040226487882276,0.34441846925124775,2.7999875556108638,7.859413154693583,0
172.217.12.193-10.42.0.211-443-51335-6,100224,32,1782,Cash loans,F,225000.0,1256400.0,36864.0,900000.0,Commercial associate,Married,0,0,443,51335,6,False,True,5.583975182332523,0.16383927182545854,3.999982222301234,7.48605261786314,0
180.149.153.68-10.42.0.211-80-55229-6,100225,47,1588,Cash loans,M,157500.0,720000.0,28552.5,720000.0,Commercial associate,Married,0,0,80,55229,6,False,True,4.571399546669545,0.18128456327261414,4.571399546669545,7.370860166536716,0
10.42.0.211-121.12.98.62-45489-80-6,100226,35,1588,Revolving loans,F,112500.0,270000.0,13500.0,270000.0,Working,Married,0,0,45489,80,6,True,False,2.3999786668562946,0.11999893334281474,2.3999786668562946,7.370860166536716,0
172.217.3.99-10.42.0.151-443-41857-6,100227,27,10625,Cash loans,M,292500.0,1024740.0,55719.0,900000.0,Working,Single / not married,0,0,443,41857,6,False,True,3.503372638042263,0.1904916564387814,3.076912557563906,9.271059107010888,0
10.42.0.211-106.11.30.199-37158-80-6,100228,29,1698,Cash loans,F,121500.0,1102500.0,32364.0,1102500.0,State servant,Married,0,0,37158,80,6,True,False,9.073999390951515,0.26636817803968693,9.073999390951515,7.4377951216719325,0
10.42.0.211-64.71.142.95-57969-443-6,100229,36,1630,Cash loans,F,157500.0,544491.0,16047.0,454500.0,Working,Married,0,0,57969,443,6,True,False,3.45706376467451,0.10188506739639748,2.88569596383515,7.396948602621014,0
