Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label
10.42.0.1-10.42.0.42-53-42615-17,100254,30,1190,Cash loans,M,292500,1078200,34911,900000,Commercial associate,Married,1
205.204.101.182-10.42.0.211-443-36621-6,100255,27,650,Cash loans,M,315000,824544,52825.5,720000,Working,Single / not married,0
180.149.134.221-10.42.0.211-80-48136-6,100257,29,1350,Cash loans,F,90000,312768,16119,270000,Pensioner,Single / not married,0
10.42.0.151-112.80.248.187-40249-80-6,100258,43,292,Cash loans,F,135000,81000,9135,81000,Working,Civil marriage,0
172.217.6.234-10.42.0.151-443-49687-6,100259,28,2048,Cash loans,M,180000,427500,21955.5,427500,Pensioner,Married,0
10.42.0.211-64.71.142.124-36652-443-6,100260,31,2907,Cash loans,M,180000,180000,20488.5,180000,Working,Single / not married,0
172.217.10.238-10.42.0.211-443-36081-6,100261,43,7460,Cash loans,F,90000,522000,22243.5,522000,Commercial associate,Married,0
10.42.0.211-64.71.142.95-58498-443-6,100262,35,1090,Cash loans,M,315000,1575000,41548.5,1575000,Working,Married,0
10.42.0.211-23.21.51.186-57991-443-6,100263,35,5839,Cash loans,F,108000,585000,32665.5,585000,Pensioner,Widow,1
151.101.1.140-10.42.0.151-443-40609-6,100264,50,1902,Cash loans,F,121500,1215000,48186,1215000,Pensioner,Married,1
10.42.0.211-10.42.0.1-11660-53-17,100265,26,950,Cash loans,F,112500,723996,34960.5,585000,Commercial associate,Single / not married,1
172.217.7.8-10.42.0.42-443-54642-6,100266,32,3106,Cash loans,F,157500,1256400,36864,900000,Commercial associate,Widow,0
10.42.0.211-10.42.0.1-51006-53-17,100267,38,6180,Cash loans,M,225000,675000,17937,675000,Commercial associate,Married,1
172.217.7.131-10.42.0.151-80-60228-6,100268,22,4954,Cash loans,F,85500,225000,18040.5,225000,Working,Married,0
10.42.0.211-123.125.115.164-43489-443-6,100269,28,1370,Cash loans,M,180000,427450.5,23319,369000,Commercial associate,Married,1
172.217.3.110-10.42.0.211-443-59869-6,100270,37,1400,Revolving loans,F,90000,337500,16875,337500,Pensioner,Married,0
10.42.0.211-50.18.248.150-48367-443-6,100272,54,1305,Revolving loans,F,135000,180000,9000,180000,Working,Married,0
172.217.6.226-10.42.0.42-443-53419-6,100273,36,600,Cash loans,F,157500,1710000,66262.5,1710000,Working,Married,0
10.42.0.211-47.93.77.90-50696-80-6,100274,35,2833,Cash loans,M,308250,1305000,38281.5,1305000,Working,Civil marriage,1
180.149.138.197-10.42.0.42-80-45093-6,100275,39,3018,Cash loans,F,108000,646920,18670.5,540000,Pensioner,Widow,0
10.42.0.151-54.192.38.7-43586-443-6,100276,31,4165,Cash loans,F,135000,497520,39438,450000,Working,Married,0
10.42.0.211-52.179.153.195-46092-443-6,100277,38,2197,Cash loans,M,67500,364896,16200,315000,Pensioner,Married,0
10.42.0.211-10.42.0.1-53410-53-17,100279,28,640,Cash loans,M,180000,254700,16407,225000,Pensioner,Widow,1
10.42.0.211-108.168.177.2-37439-443-6,100281,26,1580,Cash loans,F,112500,675000,21906,675000,Commercial associate,Widow,1
172.217.12.195-10.42.0.151-443-59472-6,100282,29,693,Revolving loans,F,73341,135000,6750,135000,Commercial associate,Single / not married,0
151.101.1.140-10.42.0.211-443-42217-6,100283,30,1200,Cash loans,F,135000,747000,38268,747000,Commercial associate,Civil marriage,0
172.217.11.46-10.42.0.151-443-44993-6,100284,37,640,Cash loans,M,180000,675000,29862,675000,Working,Married,0
10.42.0.1-10.42.0.42-53-52013-17,100285,25,1574,Revolving loans,F,112500,180000,9000,180000,Working,Civil marriage,1
10.42.0.211-104.193.88.109-54709-80-6,100286,26,2246,Cash loans,M,121500,263686.5,17298,238500,Working,Married,0
172.217.12.174-10.42.0.151-443-39970-6,100287,31,3799,Cash loans,F,202500,225000,22383,225000,Pensioner,Married,0
216.58.217.99-10.42.0.211-80-49756-6,100288,38,6172,Cash loans,F,157500,450000,21888,450000,Working,Civil marriage,0
10.42.0.151-104.254.66.16-43978-80-6,100289,39,6017,Cash loans,M,202500,526491,26878.5,454500,Working,Married,0
10.42.0.211-23.206.166.62-41407-80-6,100290,30,1090,Cash loans,M,135000,224136,17707.5,198000,Working,Separated,0
10.42.0.211-77.234.44.79-53006-443-6,100291,34,1991,Cash loans,F,153000,292500,14355,292500,Working,Married,0
183.79.250.123-10.42.0.211-443-48390-6,100292,33,6140,Cash loans,F,202500,675000,29862,675000,Pensioner,Married,0
10.42.0.211-120.55.89.238-58554-8977-6,100293,29,4580,Cash loans,F,202500,1271281.5,65956.5,1201500,Working,Married,0
172.217.10.110-10.42.0.211-443-39035-6,100294,28,650,Cash loans,F,157500,835380,35392.5,675000,Commercial associate,Widow,0
10.42.0.211-59.38.112.48-52876-443-6,100295,24,1235,Cash loans,M,225000,1019205,31032,774000,Commercial associate,Single / not married,0
172.217.12.162-10.42.0.211-443-59097-6,100296,26,1040,Cash loans,M,225000,223884,24241.5,202500,Commercial associate,Married,0
182.22.25.252-10.42.0.211-443-38327-6,100297,34,1800,Cash loans,M,135000,334152,17059.5,270000,Working,Married,1
10.42.0.42-121.12.98.62-36324-80-6,100298,35,1040,Cash loans,F,270000,473760,48676.5,450000,Working,Married,1
10.42.0.211-10.42.0.1-1506-53-17,100299,43,610,Revolving loans,F,112500,540000,27000,540000,State servant,Married,1
10.42.0.211-74.119.118.71-43466-443-6,100300,34,1382,Cash loans,M,63000,426645,22468.5,324000,Commercial associate,Single / not married,1
10.42.0.211-36.51.254.232-42998-443-6,100301,38,1502,Cash loans,M,112500,571486.5,31131,454500,Working,Married,1
151.101.1.134-10.42.0.151-443-35327-6,100302,34,1340,Cash loans,F,180000,187704,9256.5,148500,Working,Civil marriage,1
10.42.0.211-10.42.0.1-62066-53-17,100303,41,250,Cash loans,F,292500,254700,15709.5,225000,Pensioner,Widow,1
10.42.0.211-104.97.95.172-59652-80-6,100304,29,1550,Revolving loans,F,225000,675000,33750,675000,Working,Single / not married,1
10.42.0.211-54.230.51.124-48577-80-6,100305,33,2371,Cash loans,M,135000,237024,15970.5,180000,Working,Single / not married,0
172.217.10.138-10.42.0.211-443-33086-6,100307,41,250,Cash loans,M,225000,451804.5,35824.5,369000,State servant,Married,1
151.101.20.166-10.42.0.211-443-45648-6,100308,38,1623,Cash loans,M,157500,208512,21892.5,180000,Working,Married,1
172.217.6.238-10.42.0.151-443-57157-6,100309,54,950,Cash loans,F,157500,263686.5,15268.5,238500,State servant,Married,1
10.42.0.211-119.146.74.48-39739-80-6,100310,34,1268,Cash loans,M,180000,1071000,31315.5,1071000,Working,Married,1
203.205.158.56-10.42.0.151-80-42280-6,100313,26,1268,Cash loans,F,87750,1206954,35419.5,945000,Pensioner,Married,1
172.217.12.206-10.42.0.211-443-59964-6,100314,35,1594,Cash loans,M,292500,239850,25960.5,225000,Working,Married,0
183.79.249.252-10.42.0.211-443-37106-6,100315,28,3541,Cash loans,F,121500,288873,21064.5,238500,Working,Married,1
10.42.0.211-10.42.0.1-28456-53-17,100316,36,5273,Cash loans,F,67500,622413,26500.5,495000,Working,Married,1
10.42.0.211-10.42.0.1-39150-53-17,100317,45,2150,Cash loans,F,180000,630000,30438,630000,Working,Married,0
172.217.11.35-10.42.0.211-443-53328-6,100318,38,4880,Cash loans,F,90000,381528,12109.5,315000,Working,Single / not married,1
182.22.24.124-10.42.0.42-443-36640-6,100319,26,1390,Cash loans,F,135000,781920,32868,675000,Commercial associate,Married,1
10.42.0.42-108.174.10.10-42841-443-6,100320,31,10121,Cash loans,M,225000,481855.5,49374,463500,Working,Married,1
10.42.0.211-88.212.201.193-51676-443-6,100321,32,1686,Cash loans,M,270000,521280,31500,450000,Commercial associate,Civil marriage,0
172.217.10.74-10.42.0.211-443-47245-6,100322,29,2162,Cash loans,M,225000,254700,26874,225000,Working,Married,1
10.42.0.211-23.205.20.233-32893-80-6,100323,40,1680,Cash loans,M,450000,1575000,55800,1575000,Commercial associate,Married,1
10.42.0.211-64.71.142.120-42142-443-6,100324,29,1090,Cash loans,F,112500,152820,18265.5,135000,Commercial associate,Separated,1
172.217.6.227-10.42.0.151-443-44928-6,100325,31,2930,Cash loans,F,135000,640080,31261.5,450000,State servant,Married,1
10.42.0.42-52.84.1.250-32958-443-6,100326,32,1340,Cash loans,M,36000,284400,10849.5,225000,Pensioner,Civil marriage,1
10.42.0.211-10.42.0.1-48120-53-17,100327,42,4880,Cash loans,M,180000,407727,32341.5,333000,Working,Married,1
10.42.0.211-66.198.178.88-42310-443-6,100328,30,1090,Cash loans,F,171000,1270746,42124.5,1138500,State servant,Married,1
172.217.10.48-10.42.0.42-443-37167-6,100329,24,1190,Cash loans,F,135000,247275,17716.5,225000,Working,Married,1
137.116.195.37-10.42.0.151-443-34367-6,100332,35,4353,Cash loans,F,157500,545040,20677.5,450000,Pensioner,Widow,1
10.42.0.211-123.125.115.164-59542-443-6,100333,32,2474,Cash loans,F,382500,450000,30204,450000,Commercial associate,Married,1
10.42.0.211-10.42.0.1-47203-53-17,100334,22,1195,Cash loans,M,90000,101880,10939.5,90000,Working,Married,1
10.42.0.1-10.42.0.42-53-12855-17,100335,44,1665,Cash loans,F,63000,675000,19737,675000,Pensioner,Widow,0
174.35.73.166-10.42.0.151-443-55397-6,100336,39,600,Cash loans,F,157500,497520,28692,450000,Commercial associate,Single / not married,1
10.42.0.211-23.205.20.233-54870-80-6,100337,46,1588,Cash loans,F,270000,545040,26640,450000,Commercial associate,Single / not married,1
10.42.0.151-31.13.71.37-33677-443-6,100338,29,1190,Cash loans,F,270000,630000,23274,630000,Working,Civil marriage,1
172.217.10.42-10.42.0.42-443-49415-6,100339,26,1250,Revolving loans,M,166500,495000,24750,495000,Commercial associate,Married,1
182.22.25.124-10.42.0.151-443-37773-6,100340,35,4056,Cash loans,F,202500,787131,44082,679500,Commercial associate,Married,1
10.42.0.151-10.42.0.1-26956-53-17,100341,29,2990,Cash loans,M,76500,545040,20677.5,450000,Working,Widow,0
172.217.11.46-10.42.0.151-443-56755-6,100342,30,1550,Cash loans,M,90000,101880,10827,90000,Working,Single / not married,1
10.42.0.42-52.84.29.154-53130-443-6,100343,45,2431,Cash loans,M,315000,90000,4504.5,90000,Working,Single / not married,1
10.42.0.211-10.42.0.1-51198-53-17,100344,30,2652,Cash loans,M,112500,225000,14647.5,225000,Commercial associate,Married,1
10.42.0.211-10.42.0.1-20883-53-17,100345,28,1090,Cash loans,F,157500,450000,17095.5,450000,Working,Married,0
220.243.219.55-10.42.0.211-80-54501-6,100346,46,2548,Cash loans,F,180000,582804,25803,463500,State servant,Separated,1
10.42.0.211-52.84.37.117-57310-443-6,100347,27,2189,Cash loans,F,81000,640080,23121,450000,Pensioner,Married,1
10.42.0.211-31.13.80.52-42522-443-6,100348,34,2189,Cash loans,F,135000,1223010,47983.5,1125000,Working,Married,1
10.42.0.151-10.42.0.1-27151-53-17,100349,32,6022,Cash loans,F,108000,364896,23449.5,315000,Pensioner,Widow,1
8.41.222.241-10.42.0.211-443-43993-6,100350,35,9265,Cash loans,F,112500,481495.5,31833,454500,Pensioner,Married,1
202.77.129.146-10.42.0.211-80-52140-6,100351,36,6046,Cash loans,F,69750,675000,20596.5,675000,Pensioner,Married,1
10.42.0.211-123.125.29.138-37606-443-6,100353,58,11453,Cash loans,F,81000,536917.5,19282.5,463500,Working,Widow,1
172.217.6.227-10.42.0.151-443-44928-6,100354,29,1190,Revolving loans,F,112500,135000,6750,135000,Commercial associate,Single / not married,1
180.149.153.234-10.42.0.211-80-52502-6,100355,33,2693,Cash loans,M,315000,946503,42898.5,846000,Working,Married,1
172.217.12.129-10.42.0.211-443-43155-6,100356,32,7010,Cash loans,F,180000,188685,14944.5,157500,Working,Widow,1
172.217.12.206-10.42.0.151-443-44967-6,100357,25,1100,Revolving loans,F,225000,180000,9000,180000,Commercial associate,Civil marriage,1
10.42.0.211-119.146.74.34-46365-80-6,100359,41,1916,Cash loans,M,112500,226908,11164.5,148500,Working,Married,1
10.42.0.211-10.42.0.1-53569-53-17,100360,25,1970,Revolving loans,F,67500,202500,10125,202500,Commercial associate,Married,1
10.42.0.151-10.42.0.1-40306-53-17,100361,50,1686,Cash loans,M,270000,1800000,62698.5,1800000,Working,Married,1
173.194.175.101-10.42.0.211-443-58187-6,100362,30,1190,Cash loans,F,157500,807984,26833.5,697500,Commercial associate,Civil marriage,1
10.42.0.211-112.73.28.70-40564-80-6,100363,28,1030,Cash loans,F,360000,493497,48942,454500,Commercial associate,Married,1
182.22.120.231-10.42.0.151-443-35682-6,100364,40,1760,Cash loans,F,315000,1024290,30078,855000,Working,Married,1
172.217.12.131-10.42.0.211-443-58822-6,100365,26,1190,Cash loans,F,247500,517788,19647,427500,Pensioner,Married,1
10.42.0.42-123.151.79.150-45204-80-6,100366,35,1100,Revolving loans,M,765000,1350000,67500,1350000,Commercial associate,Single / not married,1
183.79.250.251-10.42.0.211-443-47424-6,100368,37,2018,Cash loans,F,166500,675000,24246,675000,Working,Married,1
10.42.0.151-64.71.142.124-52678-443-6,100369,34,1090,Cash loans,F,157500,528633,22527,472500,Commercial associate,Married,1
10.42.0.211-13.93.152.202-38701-443-6,100370,25,1090,Cash loans,F,45000,448056,16222.5,315000,Pensioner,Married,1
10.42.0.211-91.190.218.61-54346-12350-6,100371,22,1190,Cash loans,F,450000,808650,31464,675000,Commercial associate,Civil marriage,1
203.205.147.229-10.42.0.151-80-36110-6,100372,26,2186,Cash loans,F,90000,531000,29781,531000,Pensioner,Married,1
172.217.10.78-10.42.0.151-443-50756-6,100373,31,700,Cash loans,F,225000,906228,46269,810000,State servant,Married,1
182.22.25.252-10.42.0.211-443-38358-6,100374,31,1830,Cash loans,F,112500,1308964.5,42354,1143000,Working,Married,1
10.42.0.42-119.146.74.33-40531-443-6,100375,32,200,Cash loans,M,180000,942300,30528,675000,Commercial associate,Married,1
172.217.9.238-10.42.0.151-443-49502-6,100376,36,3308,Cash loans,M,360000,254700,20250,225000,Working,Married,0
10.42.0.42-104.193.88.109-49938-80-6,100377,57,1190,Cash loans,M,157500,239850,25447.5,225000,Working,Married,1
10.42.0.211-64.71.142.125-36555-443-6,100378,42,1190,Cash loans,F,247500,808650,26217,675000,Working,Widow,1
10.42.0.211-64.71.142.96-38238-443-6,100379,28,1090,Cash loans,M,112500,942300,30528,675000,Working,Married,1
172.217.7.227-10.42.0.151-443-40200-6,100380,33,1430,Cash loans,F,630000,900000,57519,900000,Working,Married,1
10.42.0.211-64.71.142.125-58581-443-6,100381,41,1308,Cash loans,F,121500,302544,11533.5,198000,Commercial associate,Single / not married,1
162.208.22.39-10.42.0.151-443-55413-6,100383,26,1970,Cash loans,M,180000,640080,20929.5,450000,Working,Married,1
172.217.10.110-10.42.0.151-443-60986-6,100387,32,1190,Cash loans,M,292500,1095817.5,43587,1008000,Commercial associate,Married,1
10.42.0.211-10.42.0.1-9500-53-17,100388,48,1290,Cash loans,F,99000,518562,20695.5,463500,Working,Separated,1
10.42.0.151-10.42.0.1-57512-53-17,100389,41,1280,Cash loans,M,247500,1971072,68643,1800000,Working,Married,1
10.42.0.211-47.88.68.22-42295-443-6,100390,31,1665,Cash loans,F,90000,555273,14778,463500,State servant,Married,1
172.217.6.234-10.42.0.211-443-50626-6,100391,37,6072,Cash loans,F,153000,808650,26217,675000,Working,Single / not married,1
10.42.0.211-31.13.71.1-33566-443-6,100392,30,1840,Revolving loans,M,180000,180000,9000,180000,Working,Civil marriage,1
10.42.0.211-65.39.197.206-54020-443-6,100393,26,1865,Cash loans,M,405000,2250000,59485.5,2250000,Working,Married,1
172.217.3.98-10.42.0.211-443-37004-6,100394,44,2738,Cash loans,M,112500,178290,11034,157500,Pensioner,Married,1
172.217.11.35-10.42.0.151-443-34003-6,100395,44,1240,Cash loans,M,225000,888840,32053.5,675000,Commercial associate,Married,1
10.42.0.211-23.208.168.108-35587-80-6,100396,30,2370,Cash loans,M,112500,417024,25330.5,360000,Pensioner,Single / not married,1
182.22.25.124-10.42.0.151-443-37786-6,100397,24,5937,Cash loans,F,144000,1417185,37512,1237500,State servant,Married,1
172.217.12.206-10.42.0.211-443-58687-6,100398,40,1549,Cash loans,F,81000,180000,8658,180000,Working,Civil marriage,1
10.42.0.211-10.42.0.1-52318-53-17,100400,32,1878,Cash loans,F,270000,536917.5,28467,463500,Pensioner,Married,1
8.0.6.4-8.6.0.1-0-0-0,100401,40,1040,Cash loans,F,202500,343683,16663.5,261000,Pensioner,Separated,1
10.42.0.151-10.42.0.1-12283-53-17,100402,24,1778,Cash loans,F,81000,276277.5,21825,238500,Pensioner,Single / not married,1
182.22.67.89-10.42.0.211-443-45893-6,100403,45,3840,Cash loans,M,315000,1350000,39604.5,1350000,Working,Married,1
10.42.0.211-10.42.0.1-43936-53-17,100405,34,1240,Cash loans,M,180000,450000,22018.5,450000,Working,Single / not married,1
10.42.0.151-106.39.169.66-45223-80-6,100406,58,3544,Cash loans,F,135000,468648,34101,414000,Pensioner,Married,1
10.42.0.151-10.42.0.1-11787-53-17,100407,35,2474,Cash loans,F,157500,521280,26743.5,450000,Working,Married,1
10.42.0.211-119.146.74.34-51215-80-6,100408,24,693,Cash loans,F,81000,454500,29173.5,454500,Commercial associate,Separated,1
172.217.11.46-10.42.0.151-443-48207-6,100409,35,1640,Cash loans,M,112500,454500,23337,454500,Commercial associate,Single / not married,1
10.42.0.211-10.42.0.1-6883-53-17,100410,31,250,Cash loans,F,180000,1258650,56277,1125000,Working,Married,1
203.205.158.61-10.42.0.42-80-54024-6,100411,33,1340,Cash loans,M,450000,1035832.5,33412.5,904500,Working,Married,1
10.42.0.151-10.42.0.1-44406-53-17,100412,44,1507,Cash loans,F,135000,318528,25294.5,252000,Working,Married,1
10.42.0.151-10.42.0.1-50253-53-17,100413,24,250,Cash loans,M,90000,90000,9351,90000,Pensioner,Married,1
172.217.3.106-10.42.0.211-443-60164-6,100414,34,4358,Cash loans,F,112500,533304,27360,405000,Working,Single / not married,1
239.255.255.250-10.42.0.1-1900-33973-17,100415,37,250,Cash loans,F,112500,792162,38241,630000,Working,Civil marriage,1
174.35.73.149-10.42.0.211-80-59832-6,100417,31,5125,Cash loans,F,180000,755190,36459,675000,Working,Widow,1
10.42.0.1-10.42.0.42-53-35026-17,100418,32,250,Cash loans,F,135000,521280,31500,450000,Working,Civil marriage,1
157.240.2.15-10.42.0.151-443-49798-6,100419,33,2050,Cash loans,F,112500,454500,13419,454500,Pensioner,Separated,1
10.42.0.151-54.192.38.7-43593-443-6,100420,53,250,Cash loans,F,54000,91692,9198,81000,Working,Married,1
10.42.0.211-10.42.0.1-45430-53-17,100421,37,3141,Cash loans,M,450000,900000,32017.5,900000,Commercial associate,Single / not married,1
10.42.0.151-54.197.255.53-52206-443-6,100423,30,250,Cash loans,F,472500,1327648.5,42957,1039500,Working,Married,1
10.42.0.211-104.192.110.245-38700-443-6,100424,35,1140,Cash loans,M,112500,117162,12433.5,103500,Working,Separated,1
10.42.0.151-52.84.29.154-43883-443-6,100425,32,1150,Cash loans,F,90000,688500,20259,688500,Working,Married,1
10.42.0.151-103.43.91.8-60003-443-6,100427,45,1090,Cash loans,F,67500,450000,30442.5,450000,Working,Married,1
208.80.153.224-10.42.0.151-80-55943-6,100428,29,1865,Cash loans,F,90000,1224990,35946,877500,Working,Married,1
10.42.0.42-104.192.110.245-45522-80-6,100429,31,650,Cash loans,M,180000,629325,26793,562500,Working,Married,1
172.217.2.174-10.42.0.151-443-55585-6,100430,34,1520,Cash loans,F,90000,157914,17136,139500,Working,Married,1
172.217.10.46-10.42.0.151-80-57505-6,100431,24,1340,Cash loans,F,157500,1724220,47542.5,1350000,Working,Civil marriage,1
216.58.219.202-10.42.0.151-443-34227-6,100432,31,1090,Cash loans,F,90000,495000,25272,495000,Working,Married,1
10.42.0.211-123.125.29.220-52321-80-6,100433,37,1250,Cash loans,F,157500,472500,45454.5,454500,Working,Civil marriage,1
